"_id","basisOfRecord","catalogNumber","collectionCode","continent","coordinateUncertaintyInMeters","country","datasetID","decimalLatitude","decimalLongitude","dynamicProperties","fieldNumber","higherGeography","institutionCode","islandGroup","locality","modified","occurrenceID","occurrenceStatus","otherCatalogNumbers","scientificName","specificEpithet","stateProvince","typeStatus","verbatimLatitude","verbatimLongitude"
"79372","Occurrence","BM.58061","MIN","South America","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862611000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection TD"", ""identificationAsRegistered"": ""Hematite""}","","South America","NHMUK","","Banks of the Amazon River","1608733970000","e895ec9f-4e45-4588-a82f-ba65f83111f7","present","NHMUK:ecatalogue:79372","Hematite","Hematite","","","",""
"79373","Occurrence","BM.58062","MIN","Europe","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862611000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection TD"", ""identificationAsRegistered"": ""Hematite""}","","Europe","NHMUK","","Sale, Cevennes Mountains, France","1608733970000","781efdd4-d1f1-4bcb-9e8d-d34ceb5d17bd","present","NHMUK:ecatalogue:79373","Hematite","Hematite","","","",""
"221976","Occurrence","BM.60794","MIN","Europe","25.57901841","United Kingdom","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127888615000, ""subDepartment"": ""Petrology"", ""collectionKind"": ""Petrology"", ""donorName"": ""Hans Sloane Collection"", ""identificationAsRegistered"": ""Slatey coal""}","","Europe; United Kingdom; England; Leicestershire","NHMUK","","","1608726243000","5426d7c6-c68b-435b-9993-6edc84a03588","present","NHMUK:ecatalogue:221976","Slatey coal","","England","","",""
"80936","Occurrence","BM.59460","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862836000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Tremolite""}","","","NHMUK","","India","1608732340000","9dba9807-7b2d-4692-bb93-0ec544dcda69","present","NHMUK:ecatalogue:80936","Tremolite","Tremolite","","","",""
"80945","Occurrence","BM.59469","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862837000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Tremolite""}","","","NHMUK","","India","1608733090000","48061a75-1044-47bd-8aec-60b248229ace","present","NHMUK:ecatalogue:80945","Tremolite","Tremolite","","","",""
"80938","Occurrence","BM.59462","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862836000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Tremolite""}","","","NHMUK","","India","1608733072000","d2b60f1c-f804-4a94-918a-10f9f05e2b09","present","NHMUK:ecatalogue:80938","Tremolite","Tremolite","","","",""
"81579","Occurrence","BM.60000c","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862921000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Gems"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Beryl"", ""identificationDescription"": ""Pale blue pebble; roughly polished. 4.91 gm. = 75.97 grains.""}","","","NHMUK","","India","1608733065000","ea7239b9-516c-4ebd-ae7d-9ee910e46d01","present","NHMUK:ecatalogue:81579","Beryl","Beryl","","","",""
"82643","Occurrence","BM.60956","MIN","Asia","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863063000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. carnelian""}","","Asia","NHMUK","","India","1608731128000","e6065f5d-1420-4cdb-b89e-27d6cf6dceb1","present","NHMUK:ecatalogue:82643","","","","","",""
"80939","Occurrence","BM.59463","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862836000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Tremolite""}","","","NHMUK","","India","1608733085000","c5c6a7b7-ad7b-4ccb-a8c7-6fb4f364e6c7","present","NHMUK:ecatalogue:80939","Tremolite","Tremolite","","","",""
"79990","Occurrence","BM.58599","MIN","Asia","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862699000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. chalcedony""}","","Asia","NHMUK","","India","1608730898000","070904aa-ce82-4f58-a83c-5436c54295a8","present","NHMUK:ecatalogue:79990","","","","","",""
"82659","Occurrence","BM.60967","MIN","Asia","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863065000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","Asia","NHMUK","","India","1608731569000","de7791a2-da17-4dd0-a8e1-ea88e66ccdc3","present","NHMUK:ecatalogue:82659","","","","","",""
"80141","Occurrence","BM.58703","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862721000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Gems"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Opal"", ""identificationDescription"": ""Colourless and transparent, native cut.""}","","","NHMUK","","India","1608733131000","c534f8f2-08b6-45c0-ae2f-6977a273601a","present","NHMUK:ecatalogue:80141","Opal","Opal","","","",""
"81578","Occurrence","BM.60000b","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862921000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Gems"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Beryl"", ""identificationDescription"": ""Pale blue; a polished pebble, with two grooves; contains liquid CO2. 2.542 gm. = 39.27 grains.""}","","","NHMUK","","India","1637677752000","1f083110-0b14-4edd-9d9b-d7229acd9d45","present","NHMUK:ecatalogue:81578","Beryl","Beryl","","","",""
"80053","Occurrence","BM.58647b","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862708000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","unknown","1623074434000","f470aa88-a78d-4896-9a44-eca8d9e7552a","present","NHMUK:ecatalogue:80053","","","","","",""
"80054","Occurrence","BM.58647","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862708000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","","NHMUK","","Locality?","1608731269000","845fafe7-22e1-4e11-a4a9-3fd45157c319","present","NHMUK:ecatalogue:80054","","","","","",""
"82564","Occurrence","BM.60892","MIN","Asia","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863052000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. moss agate""}","","Asia","NHMUK","","[India]","1608734032000","788d13a8-ff85-4839-9957-54a8bed12471","present","NHMUK:ecatalogue:82564","","","","","",""
"82702","Occurrence","BM.60988","MIN","Europe","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863072000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","Europe","NHMUK","","Turkey","1608734033000","b4965541-0f94-4638-b112-e7e32f234c74","present","NHMUK:ecatalogue:82702","","","","","",""
"82593","Occurrence","BM.60921","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863056000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","Bohemia","1608732206000","e11b5fcb-7186-418a-bc4c-385267910357","present","NHMUK:ecatalogue:82593","","","","","",""
"80937","Occurrence","BM.59461","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862836000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Tremolite""}","","","NHMUK","","India","1608733091000","295a43ed-1fb5-4f6f-a500-7cf921e885e1","present","NHMUK:ecatalogue:80937","Tremolite","Tremolite","","","",""
"80108","Occurrence","BM.58674","MIN","Asia","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862716000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. carnelian""}","","Asia","NHMUK","","India","1608730099000","52851e40-a06c-49df-b738-2af5faaeb24b","present","NHMUK:ecatalogue:80108","","","","","",""
"80041","Occurrence","BM.58643","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862707000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","India","1608729664000","f77ac324-098d-43fe-ad31-f75bd52309c2","present","NHMUK:ecatalogue:80041","","","","","",""
"80003","Occurrence","BM.58611a","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862701000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","","NHMUK","","India","1608732139000","3c7fda37-2d3d-4d2d-8734-a6deacff2e12","present","NHMUK:ecatalogue:80003","","","","","",""
"80007","Occurrence","BM.58615","MIN","Asia","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862702000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. plasma""}","","Asia","NHMUK","","India","1608730366000","09b28b8f-6e96-48e2-b4b2-195bb635cb21","present","NHMUK:ecatalogue:80007","","","","","",""
"82614","Occurrence","BM.60934","MIN","Europe","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863059000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate jasper""}","","Europe","NHMUK","","Bohemia","1608737297000","1d48df2b-1302-45f0-b24a-ff8e45e14f7a","present","NHMUK:ecatalogue:82614","","","","","",""
"80001","Occurrence","BM.58610","MIN","Asia","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862701000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. bloodstone""}","","Asia","NHMUK","","India","1608729959000","80b73240-fecc-4459-a857-c55b2d920244","present","NHMUK:ecatalogue:80001","","","","","",""
"80033","Occurrence","BM.58635","MIN","Europe","7","Germany","05ff2255-c38a-40c9-b657-4ccb55ab2feb","49.722590","7.324530","{""created"": 1127862705000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate"", ""mine"": ""Idar-Oberstein""}","","Europe; Germany; Rheinland-Pfalz; Birkenfeld","NHMUK","","Idar-Oberstein","1608742268000","2fdd1282-e938-408b-9063-73aa81278596","present","NHMUK:ecatalogue:80033","","","Rheinland-Pfalz","","49 43 21.32 N","007 19 28.31 E"
"80038","Occurrence","BM.58640","MIN","Europe","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862706000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","Europe","NHMUK","","Kunnersdorf, Hainichen, Saxony","1608733980000","d9b54c3d-be00-44eb-8a05-172867dc9a77","present","NHMUK:ecatalogue:80038","","","","","",""
"80046","Occurrence","BM.58643f","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862707000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","Locality unknown or India?","1608732118000","867063c4-0798-4865-882e-455436e9dce3","present","NHMUK:ecatalogue:80046","","","","","",""
"82757","Occurrence","BM.61040c","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863079000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Garnet var. almandine"", ""identificationDescription"": ""Two rough beads""}","","","NHMUK","","unknown","1623074476000","4327ebb5-607a-4b76-9327-93e62dfd6c56","present","NHMUK:ecatalogue:82757","","","","","",""
"82642","Occurrence","BM.60955","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863063000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""collectionName"": ""Sloane Collection"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. carnelian""}","","","NHMUK","","no locality","1608741617000","65ab3c26-5b12-489e-8a05-3b0505bc2da6","present","NHMUK:ecatalogue:82642","","","","","",""
"82587","Occurrence","BM.60915","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863055000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","","NHMUK","","no locality","1608732201000","6b1a1ffc-39e1-4f24-86f2-ee7a5138bed2","present","NHMUK:ecatalogue:82587","","","","","",""
"82661","Occurrence","BM.60969","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863066000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","","NHMUK","","no locality","1608730893000","ae8f957f-ed8b-4d97-948e-3ba013dca9dd","present","NHMUK:ecatalogue:82661","","","","","",""
"82562","Occurrence","BM.60890","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863052000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","no locality","1608732206000","3dd5dc20-7014-4d74-8e92-030ef79aee96","present","NHMUK:ecatalogue:82562","","","","","",""
"82684","Occurrence","BM.60977a","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863069000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","no locality","1608732207000","5676f6f9-b635-4430-8ccd-72c7b0c588e6","present","NHMUK:ecatalogue:82684","","","","","",""
"82683","Occurrence","BM.60977","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863069000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","no locality","1608732408000","53502707-07f4-4569-a19e-43fcf8ddade8","present","NHMUK:ecatalogue:82683","","","","","",""
"82571","Occurrence","BM.60899","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863053000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","no locality","1608732409000","014abba9-4c85-4f6a-a5ea-97c15b15dfab","present","NHMUK:ecatalogue:82571","","","","","",""
"82561","Occurrence","BM.60889","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863052000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","no locality","1608732410000","29b1562a-04b6-4d86-9885-3c2162a7de6e","present","NHMUK:ecatalogue:82561","","","","","",""
"97497","Occurrence","BM.92527","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127865244000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","no locality","1608732408000","ca25ce77-aba1-444a-9d0b-091dea3b911a","present","NHMUK:ecatalogue:97497","","","","","",""
"80011","Occurrence","BM.58618","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862702000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. plasma"", ""identificationDescription"": ""carved as a sleeping dog; 55 x 26 x 22mm; 31.49g.""}","","","NHMUK","","no locality","1608732369000","e7eceb4a-97be-4c0e-b78b-b56fbfbf963b","present","NHMUK:ecatalogue:80011","","","","","",""
"82732","Occurrence","BM.61018","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863076000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate"", ""identificationDescription"": ""Penknife, tip coated with gold supposed transmutation by an alchemist. Sir Hans Sloane collection 1753. Sloane 790. Miscellanies. Figured Van Rymsdyk's Mus.Brit, 2nd edition, 1791, plate. XI. 123mm long. 25.434g""}","","","NHMUK","","no locality","1608732409000","698ba98a-2202-4b88-bf38-9312bb673d93","present","NHMUK:ecatalogue:82732","","","","","",""
"82599","Occurrence","BM.60926a","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863057000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. mocha stone""}","","","NHMUK","","no locality","1608732373000","ecca03ee-fe43-4826-8c75-da3b57d993d1","present","NHMUK:ecatalogue:82599","","","","","",""
"80013","Occurrence","BM.58620","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862703000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. plasma""}","","","NHMUK","","unknown","1623074434000","9253a0c5-3b14-4382-8a1a-55be3a4edb5c","present","NHMUK:ecatalogue:80013","","","","","",""
"82697","Occurrence","BM.60983","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863071000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. mocha-stone""}","","","NHMUK","","","1608729824000","d04a23dc-86c5-4ec1-8e59-7e8ab569ef4a","present","NHMUK:ecatalogue:82697","","","","","",""
"82636","Occurrence","BM.60949","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863062000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","","1608730107000","b3badb96-08d6-41a4-869b-3cec2b2a3497","present","NHMUK:ecatalogue:82636","","","","","",""
"82566","Occurrence","BM.60894","MIN","Asia","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863052000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. mocha stone""}","","Asia","NHMUK","","[India]","1608734033000","a1aad35f-6c9d-4ea5-8083-5a6b9097a44f","present","NHMUK:ecatalogue:82566","","","","","",""
"80032","Occurrence","BM.58634","MIN","Europe","","Faroe Islands","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862705000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. onyx agate""}","","Europe; Faroe Islands","NHMUK","Faroe Islands","","1608741501000","d2676d62-3e25-42d7-8800-eb6884e10381","present","NHMUK:ecatalogue:80032","","","","","",""
"79791","Occurrence","BM.58416","MIN","Europe","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862672000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. smoky quartz""}","","Europe","NHMUK","","Mursinsk, Urals","1608730444000","96ff7038-cacd-4182-8010-aa0dc146c65a","present","NHMUK:ecatalogue:79791","","","","","",""
"80034","Occurrence","BM.58636","MIN","Europe","7","Germany","05ff2255-c38a-40c9-b657-4ccb55ab2feb","49.722590","7.324530","{""created"": 1127862706000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate"", ""mine"": ""Idar-Oberstein""}","","Europe; Germany; Rheinland-Pfalz; Birkenfeld","NHMUK","","Idar-Oberstein","1608742268000","8d10c332-92bd-416d-b2b5-cfe03e776065","present","NHMUK:ecatalogue:80034","","","Rheinland-Pfalz","","49 43 21.32 N","007 19 28.31 E"
"79917","Occurrence","BM.58535","MIN","Europe","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862689000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","Europe","NHMUK","","Coberg, Ratseburg, North Germany","1608733979000","1364ae71-9e4a-4bc0-b140-596c13f890e7","present","NHMUK:ecatalogue:79917","","","","","",""
"80037","Occurrence","BM.58639","MIN","Europe","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862706000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","Europe","NHMUK","","Kunnersdorf, Hainichen, Saxony","1608733981000","d30f63df-babc-4ff2-b635-7c0fd3702e10","present","NHMUK:ecatalogue:80037","","","","","",""
"80042","Occurrence","BM.58643b","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862707000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","Locality unknown or India?","1608732118000","189f7069-a0d6-4fe0-9944-4e794f2a7b09","present","NHMUK:ecatalogue:80042","","","","","",""
"80114","Occurrence","BM.58678","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862717000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","Locality ??","1608732206000","f48bfaec-6ec1-43ba-9d00-17ce5575de02","present","NHMUK:ecatalogue:80114","","","","","",""
"79798","Occurrence","BM.58423","MIN","Europe","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862673000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. smoky quartz""}","","Europe","NHMUK","","Siberia","1608730819000","8330182d-58cf-4861-8f10-9381cfeee9e8","present","NHMUK:ecatalogue:79798","","","","","",""
"82756","Occurrence","BM.61040b","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863079000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Garnet var. almandine""}","","","NHMUK","","unknown","1623074476000","4df4e4ee-694e-4e16-94b4-459f145c2d36","present","NHMUK:ecatalogue:82756","","","","","",""
"82620","Occurrence","BM.60940","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863060000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","no locality","1608730676000","a03be296-0706-461e-a207-45ea96f7ec10","present","NHMUK:ecatalogue:82620","","","","","",""
"82591","Occurrence","BM.60919","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863056000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. mocha stone""}","","","NHMUK","","no locality","1608732373000","7c57bdaa-816e-4bdd-a575-e98e288c6dff","present","NHMUK:ecatalogue:82591","","","","","",""
"82663","Occurrence","BM.60969b","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863066000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","","NHMUK","","no locality","1608732139000","f3fad4d3-e631-48dd-bd87-180f795274c7","present","NHMUK:ecatalogue:82663","","","","","",""
"82575","Occurrence","BM.60903","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863053000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","no locality","1608732142000","a30684e6-cc79-403b-8d57-9a9ee5f6faa9","present","NHMUK:ecatalogue:82575","","","","","",""
"82682","Occurrence","BM.60976","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863069000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. moss agate""}","","","NHMUK","","no locality","1608732146000","b91727de-cad3-4637-848b-7da49321d3e4","present","NHMUK:ecatalogue:82682","","","","","",""
